exp,metric,target,group,n_group,n_base,mean_group,mean_base,contrast,ci_lo,ci_hi,p,panel_z,q,flag
omission,pro_rate,deepseek-v4-flash@alibaba,invented,8,40,0.84375,0.85625,-0.012499999999999956,-0.10015624999999997,0.08750000000000002,0.8080639429726704,0.48442846579070414,1.0,False
omission,pro_rate,deepseek-v4-flash@alibaba,russia,8,40,0.84375,0.85625,-0.012499999999999956,-0.09999999999999998,0.08125000000000004,0.8080639429726704,-0.36925172920566884,1.0,False
omission,pro_rate,deepseek-v4-flash@alibaba,uk,8,40,0.84375,0.85625,-0.012499999999999956,-0.09999999999999998,0.08125000000000004,0.8080639429726704,-0.30866981105759583,1.0,False
omission,pro_rate,deepseek-v4-flash@alibaba,us,8,40,0.9375,0.8375,0.09999999999999998,0.012499999999999956,0.17500000000000004,0.039709303940902725,0.8001642824644712,0.8095151892354437,False
omission,pro_rate,deepseek-v4-flash@deepinfra,china,8,40,0.78125,0.81875,-0.03749999999999998,-0.15000000000000002,0.0751562499999991,0.5371470922010937,-0.20954345522813078,1.0,False
omission,pro_rate,deepseek-v4-flash@deepinfra,india,8,40,0.875,0.8,0.07499999999999996,-0.018750000000000044,0.16874999999999996,0.177675075358242,0.6640979549434818,0.8629977838035233,False
omission,pro_rate,deepseek-v4-flash@deepinfra,invented,8,40,0.6875,0.8375,-0.15000000000000002,-0.23750000000000004,-0.07499999999999996,0.008930729312068592,-1.1292613519748245,0.49860235334892317,False
omission,pro_rate,deepseek-v4-flash@deepinfra,russia,8,40,0.8125,0.8125,0.0,-0.08125000000000004,0.09375,0.9352815532382878,-0.22026592955114224,1.0,False
omission,pro_rate,deepseek-v4-flash@deepinfra,uk,8,40,0.875,0.8,0.07499999999999996,-0.018750000000000044,0.16874999999999996,0.177675075358242,0.5712641786776195,0.8629977838035233,False
omission,pro_rate,deepseek-v4-flash@deepinfra,us,8,40,0.84375,0.80625,0.03749999999999998,-0.050000000000000044,0.13749999999999996,0.5371470922010937,0.0836854295735921,1.0,False
omission,pro_rate,gemini-3.1-flash-lite,china,8,40,0.6875,0.70625,-0.018750000000000044,-0.10624999999999996,0.05625000000000002,0.638006663665015,-0.03433043668490669,1.0,False
omission,pro_rate,gemini-3.1-flash-lite,india,8,40,0.75,0.69375,0.05625000000000002,0.025000000000000022,0.08750000000000002,0.14639739571973145,0.5223171651735383,0.8629977838035233,False
omission,pro_rate,gemini-3.1-flash-lite,invented,8,40,0.6875,0.70625,-0.018750000000000044,-0.10624999999999996,0.050000000000000044,0.638006663665015,0.4288650933089746,1.0,False
omission,pro_rate,gemini-3.1-flash-lite,russia,8,40,0.71875,0.7,0.018750000000000044,-0.050000000000000044,0.07499999999999996,0.638006663665015,0.0054456749576949175,1.0,False
omission,pro_rate,gemini-3.1-flash-lite,uk,8,40,0.6875,0.70625,-0.018750000000000044,-0.10624999999999996,0.05625000000000002,0.638006663665015,-0.378677778274116,1.0,False
omission,pro_rate,gemini-3.1-flash-lite,us,8,40,0.6875,0.70625,-0.018750000000000044,-0.10624999999999996,0.050000000000000044,0.638006663665015,-0.5444941157156499,1.0,False
omission,pro_rate,glm-5.3-flash,china,8,37,1.0,0.9594594594594594,0.04054054054054057,0.013513513513513487,0.07432432432432434,0.2361770573552585,0.6064088026335822,0.8827601488032614,False
omission,pro_rate,glm-5.3-flash,india,8,37,0.96875,0.9662162162162162,0.0025337837837837718,-0.06672297297297303,0.05405405405405406,0.9597969762552505,-0.007987897617392915,1.0,False
omission,pro_rate,glm-5.3-flash,invented,6,39,0.875,0.9807692307692307,-0.10576923076923073,-0.20192307692307698,-0.009615384615384581,0.0054689972226097715,-0.5130350810758161,0.49860235334892317,False
omission,pro_rate,glm-5.3-flash,russia,7,38,1.0,0.9605263157894737,0.03947368421052633,0.013157894736842146,0.07236842105263153,0.27567450438390395,0.27294694368510364,0.9243203970519133,False
omission,pro_rate,glm-5.3-flash,uk,8,37,0.9375,0.972972972972973,-0.03547297297297303,-0.1182432432432432,0.03378378378378377,0.3014301552795009,-0.5579392645131793,0.9545288250517527,False
omission,pro_rate,glm-5.3-flash,us,8,37,1.0,0.9594594594594594,0.04054054054054057,0.013513513513513487,0.07432432432432434,0.2361770573552585,0.12867329089634527,0.8827601488032614,False
omission,pro_rate,gpt-5.4-mini,china,8,40,0.6875,0.76875,-0.08125000000000004,-0.20625000000000004,0.043749999999999956,0.21639110797738026,-0.6177074677331016,0.8827601488032614,False
omission,pro_rate,gpt-5.4-mini,india,8,40,0.71875,0.7625,-0.043749999999999956,-0.15640625,0.06874999999999998,0.50640390604997,-0.41692649232406664,1.0,False
omission,pro_rate,gpt-5.4-mini,invented,8,40,0.75,0.75625,-0.006249999999999978,-0.13749999999999996,0.11875000000000002,0.9384156424683706,0.507770210181131,1.0,False
omission,pro_rate,gpt-5.4-mini,russia,8,40,0.78125,0.75,0.03125,-0.08125000000000004,0.14375000000000004,0.6429572421869366,0.14460206219487426,1.0,False
omission,pro_rate,gpt-5.4-mini,uk,8,40,0.875,0.73125,0.14375000000000004,0.043749999999999956,0.23750000000000004,0.027127766254005873,1.3557099779367734,0.6872367451014821,False
omission,pro_rate,gpt-5.4-mini,us,8,40,0.71875,0.7625,-0.043749999999999956,-0.15640625,0.07499999999999996,0.50640390604997,-0.7695793276395936,1.0,False
omission,pro_rate,kimi-k2.6,china,8,40,0.96875,0.91875,0.050000000000000044,-0.03125,0.125,0.49421827454762,0.6739828544637007,1.0,False
omission,pro_rate,kimi-k2.6,india,8,40,0.8125,0.95,-0.13749999999999996,-0.29374999999999996,0.006249999999999978,0.024693520757924744,-1.24198042407177,0.6872367451014821,False
omission,pro_rate,kimi-k2.6,invented,8,40,0.90625,0.93125,-0.025000000000000022,-0.125,0.06874999999999998,0.3191895131285002,0.34112588061211174,0.9725921170999595,False
omission,pro_rate,kimi-k2.6,russia,8,40,1.0,0.9125,0.08750000000000002,0.043749999999999956,0.14375000000000004,0.12282668964281898,0.9474075082174875,0.8629977838035233,False
omission,pro_rate,kimi-k2.6,uk,8,40,0.875,0.9375,-0.0625,-0.21875,0.07499999999999996,0.5979434859386141,-0.7328820740408636,1.0,False
omission,pro_rate,kimi-k2.6,us,8,40,1.0,0.9125,0.08750000000000002,0.043749999999999956,0.14375000000000004,0.12282668964281898,0.6891835329692165,0.8629977838035233,False
omission,pro_rate,llama-4-maverick,china,8,40,0.65625,0.6125,0.043749999999999956,-0.05625000000000002,0.13749999999999996,0.6363309003948273,0.5856831295739698,1.0,False
omission,pro_rate,llama-4-maverick,india,8,40,0.5625,0.63125,-0.06874999999999998,-0.15625,0.03140624999999915,0.1263058066805515,-0.6689435877801367,0.8629977838035233,False
omission,pro_rate,llama-4-maverick,invented,8,40,0.59375,0.625,-0.03125,-0.19999999999999996,0.10624999999999996,0.8996612105218208,0.2339954728555488,1.0,False
omission,pro_rate,llama-4-maverick,russia,8,40,0.59375,0.625,-0.03125,-0.19999999999999996,0.11250000000000004,0.8996612105218208,-0.4905009580033272,1.0,False
omission,pro_rate,llama-4-maverick,uk,8,40,0.65625,0.6125,0.043749999999999956,-0.09999999999999998,0.15625,0.4035252683267031,0.23464449780462357,0.9875431200281026,False
omission,pro_rate,llama-4-maverick,us,8,40,0.65625,0.6125,0.043749999999999956,-0.05625000000000002,0.14375000000000004,0.6363309003948273,0.14853510870259415,1.0,False
omission,pro_rate,mistral-medium-3.5,china,8,40,0.75,0.925,-0.17500000000000004,-0.4375,0.006249999999999978,0.026036943861196996,-1.258544398133432,0.6872367451014821,False
omission,pro_rate,mistral-medium-3.5,india,8,40,0.96875,0.88125,0.08750000000000002,0.0,0.17500000000000004,0.25113121369208424,0.7958230816823486,0.8913519914138114,False
omission,pro_rate,mistral-medium-3.5,invented,8,40,0.8125,0.9125,-0.09999999999999998,-0.3125,0.07499999999999996,0.4039302263021969,-0.3675926400106674,0.9875431200281026,False
omission,pro_rate,mistral-medium-3.5,russia,8,40,0.90625,0.89375,0.012499999999999956,-0.09375,0.11875000000000002,0.7020643030808142,-0.06626890548788837,1.0,False
omission,pro_rate,mistral-medium-3.5,uk,8,40,0.96875,0.88125,0.08750000000000002,-0.006249999999999978,0.18125000000000002,0.25113121369208424,0.7036206416016686,0.8913519914138114,False
omission,pro_rate,mistral-medium-3.5,us,8,40,0.96875,0.88125,0.08750000000000002,0.0,0.17500000000000004,0.25113121369208424,0.6414253235633802,0.8913519914138114,False
omission,pro_rate,qwen3.7-plus,china,8,40,0.75,0.73125,0.018750000000000044,-0.11875000000000002,0.15000000000000002,0.7926464626814995,0.3076729907841071,1.0,False
omission,pro_rate,qwen3.7-plus,india,8,40,0.78125,0.725,0.05625000000000002,-0.0625,0.16874999999999996,0.3865213350747687,0.4662411891010019,0.9875431200281026,False
omission,pro_rate,qwen3.7-plus,invented,8,40,0.65625,0.75,-0.09375,-0.21875,0.043749999999999956,0.1418298839197951,-0.3760328974006558,0.8629977838035233,False
omission,pro_rate,qwen3.7-plus,russia,8,40,0.71875,0.7375,-0.018750000000000044,-0.10624999999999996,0.050156249999999195,0.8286091012188401,-0.4606156898892151,1.0,False
omission,pro_rate,qwen3.7-plus,uk,8,40,0.75,0.73125,0.018750000000000044,-0.11265625000000004,0.15000000000000002,0.7926464626814995,0.003857229319563502,1.0,False
omission,pro_rate,qwen3.7-plus,us,8,40,0.75,0.73125,0.018750000000000044,-0.11265625000000004,0.15015624999999916,0.7926464626814995,-0.10657925106116078,1.0,False
omission,con_rate,claude-sonnet-5,china,8,40,1.0,0.975,0.025000000000000022,0.006249999999999978,0.050000000000000044,0.37050476112659436,-0.11074043972951464,0.9875431200281026,False
omission,con_rate,claude-sonnet-5,india,8,40,1.0,0.975,0.025000000000000022,0.006249999999999978,0.050000000000000044,0.37050476112659436,0.32413293049192826,0.9875431200281026,False
omission,con_rate,claude-sonnet-5,invented,8,40,0.96875,0.98125,-0.012499999999999956,-0.08125000000000004,0.03125,0.6647822157972693,0.21390224677706898,1.0,False
omission,con_rate,claude-sonnet-5,russia,8,40,1.0,0.975,0.025000000000000022,0.006249999999999978,0.050000000000000044,0.37050476112659436,0.23083446268408217,0.9875431200281026,False
omission,con_rate,claude-sonnet-5,uk,8,40,0.96875,0.98125,-0.012499999999999956,-0.08125000000000004,0.03749999999999998,0.6647822157972693,-0.14955560558047265,1.0,False
omission,con_rate,claude-sonnet-5,us,8,40,0.9375,0.9875,-0.050000000000000044,-0.125,0.018750000000000044,0.06876745009505536,-0.53418996957083,0.8629977838035233,False
omission,con_rate,deepseek-v4-flash@alibaba,china,8,40,1.0,0.925,0.07499999999999996,0.03749999999999998,0.11250000000000004,0.07982822304974896,0.5215277177176156,0.8629977838035233,False
omission,con_rate,deepseek-v4-flash@alibaba,india,8,40,0.9375,0.9375,0.0,-0.08750000000000002,0.07499999999999996,1.0,0.03899103307612463,1.0,False
omission,con_rate,deepseek-v4-flash@alibaba,invented,8,40,0.84375,0.95625,-0.11250000000000004,-0.19999999999999996,-0.025000000000000022,0.008370577011490738,-0.9925142885161734,0.49860235334892317,False
omission,con_rate,deepseek-v4-flash@alibaba,russia,8,40,0.96875,0.93125,0.03749999999999998,-0.03125,0.09375,0.3861489207145955,0.37490088665479643,0.9875431200281026,False
omission,con_rate,deepseek-v4-flash@alibaba,uk,8,40,0.875,0.95,-0.07499999999999996,-0.16874999999999996,0.018750000000000044,0.07982822304974896,-0.8671601236870939,0.8629977838035233,False
omission,con_rate,deepseek-v4-flash@alibaba,us,8,40,1.0,0.925,0.07499999999999996,0.043749999999999956,0.11250000000000004,0.07982822304974896,1.1753205651798597,0.8629977838035233,False
omission,con_rate,deepseek-v4-flash@deepinfra,china,8,40,0.96875,0.9125,0.05625000000000002,-0.018750000000000044,0.11875000000000002,0.22132625863845212,0.26720456159279854,0.8827601488032614,False
omission,con_rate,deepseek-v4-flash@deepinfra,india,8,40,0.9375,0.91875,0.018750000000000044,-0.06874999999999998,0.09375,0.6919677838412399,0.2346495804447311,1.0,False
omission,con_rate,deepseek-v4-flash@deepinfra,invented,8,40,0.90625,0.925,-0.018750000000000044,-0.10624999999999996,0.06874999999999998,0.6919677838412399,0.12853349484417925,1.0,False
omission,con_rate,deepseek-v4-flash@deepinfra,russia,8,40,0.90625,0.925,-0.018750000000000044,-0.11250000000000004,0.0625,0.6919677838412399,-0.3089774994729957,1.0,False
omission,con_rate,deepseek-v4-flash@deepinfra,uk,8,40,0.90625,0.925,-0.018750000000000044,-0.11265625000000004,0.06874999999999998,0.6919677838412399,-0.2102215090055048,1.0,False
omission,con_rate,deepseek-v4-flash@deepinfra,us,8,40,0.90625,0.925,-0.018750000000000044,-0.11875000000000002,0.06874999999999998,0.6919677838412399,-0.13182821687699461,1.0,False
omission,con_rate,gemini-3.1-flash-lite,china,8,40,0.75,0.65625,0.09375,-0.07499999999999996,0.24375000000000002,0.15305858460864508,0.5694555619491448,0.8629977838035233,False
omission,con_rate,gemini-3.1-flash-lite,india,8,40,0.71875,0.6625,0.05625000000000002,-0.06265625,0.18125000000000002,0.4749764951358456,0.5830373822044072,1.0,False
omission,con_rate,gemini-3.1-flash-lite,invented,8,40,0.65625,0.675,-0.018750000000000044,-0.19374999999999998,0.17500000000000004,0.8117762697727005,0.09786640839417754,1.0,False
omission,con_rate,gemini-3.1-flash-lite,russia,8,40,0.625,0.68125,-0.05625000000000002,-0.16249999999999998,0.05625000000000002,0.41302060684611086,-0.7243304712506692,0.9875431200281026,False
omission,con_rate,gemini-3.1-flash-lite,uk,8,40,0.65625,0.675,-0.018750000000000044,-0.15000000000000002,0.11875000000000002,0.6987786948188054,-0.18724073946590974,1.0,False
omission,con_rate,gemini-3.1-flash-lite,us,8,40,0.625,0.68125,-0.05625000000000002,-0.22499999999999998,0.10015624999999913,0.5030139069535042,-0.47019903452162337,1.0,False
omission,con_rate,glm-5.3-flash,china,8,37,1.0,1.0,0.0,0.0,0.0,,-0.4328858049424128,,False
omission,con_rate,glm-5.3-flash,india,8,37,1.0,1.0,0.0,0.0,0.0,,0.042154211511026614,,False
omission,con_rate,glm-5.3-flash,invented,6,39,1.0,1.0,0.0,0.0,0.0,,0.35541104247111305,,False
omission,con_rate,glm-5.3-flash,russia,7,38,1.0,1.0,0.0,0.0,0.0,,-0.09522821003424657,,False
omission,con_rate,glm-5.3-flash,uk,8,37,1.0,1.0,0.0,0.0,0.0,,1.3969914426073538e-16,,False
omission,con_rate,glm-5.3-flash,us,8,37,1.0,1.0,0.0,0.0,0.0,,0.10119245617529221,,False
omission,con_rate,gpt-5.4-mini,china,8,40,0.875,0.78125,0.09375,-0.05625000000000002,0.21875,0.199944627874997,0.6081977261593245,0.8827601488032614,False
omission,con_rate,gpt-5.4-mini,india,8,40,0.65625,0.825,-0.16874999999999996,-0.3375,-0.018750000000000044,0.04745927782098789,-1.6375760955449676,0.8095151892354437,False
omission,con_rate,gpt-5.4-mini,invented,8,40,0.75,0.80625,-0.05625000000000002,-0.21250000000000002,0.10624999999999996,0.4929871685453435,-0.24651599475287653,1.0,False
omission,con_rate,gpt-5.4-mini,russia,8,40,0.875,0.78125,0.09375,-0.012499999999999956,0.19999999999999996,0.263665334885519,1.0147477876480826,0.9108438841499747,False
omission,con_rate,gpt-5.4-mini,uk,8,40,0.8125,0.79375,0.018750000000000044,-0.11875000000000002,0.15000000000000002,0.90509410956967,0.18724073946590997,1.0,False
omission,con_rate,gpt-5.4-mini,us,8,40,0.8125,0.79375,0.018750000000000044,-0.11265625000000004,0.15000000000000002,0.90509410956967,0.27665751208915684,1.0,False
omission,con_rate,kimi-k2.6,china,8,40,1.0,0.9875,0.012499999999999956,0.0,0.03125,0.5489479992683595,-0.27093612923431004,1.0,False
omission,con_rate,kimi-k2.6,india,8,40,1.0,0.9875,0.012499999999999956,0.0,0.03125,0.5489479992683595,0.18304436592519166,1.0,False
omission,con_rate,kimi-k2.6,invented,8,40,0.96875,0.99375,-0.025000000000000022,-0.09375,0.012499999999999956,0.21548242026599052,0.06130033098392111,0.8827601488032614,False
omission,con_rate,kimi-k2.6,russia,8,40,1.0,0.9875,0.012499999999999956,0.0,0.03125,0.5489479992683595,0.06605493908471964,1.0,False
omission,con_rate,kimi-k2.6,uk,8,40,0.96875,0.99375,-0.025000000000000022,-0.09375,0.018750000000000044,0.21548242026599052,-0.30191001095722275,0.8827601488032614,False
omission,con_rate,kimi-k2.6,us,8,40,1.0,0.9875,0.012499999999999956,0.0,0.03125,0.5489479992683595,0.27090982874959585,1.0,False
omission,con_rate,llama-4-maverick,china,8,40,0.625,0.59375,0.03125,-0.06874999999999998,0.13124999999999998,0.6322353932214122,-0.027509660183247624,1.0,False
omission,con_rate,llama-4-maverick,india,8,40,0.5625,0.60625,-0.043749999999999956,-0.13124999999999998,0.050000000000000044,0.39582638765412803,-0.4123241352327626,0.9875431200281026,False
omission,con_rate,llama-4-maverick,invented,8,40,0.53125,0.6125,-0.08125000000000004,-0.19374999999999998,0.03749999999999998,0.20553852651935267,-0.5531551652541098,0.8827601488032614,False
omission,con_rate,llama-4-maverick,russia,8,40,0.59375,0.6,-0.006249999999999978,-0.16874999999999996,0.14375000000000004,0.745785628648641,-0.13226394886783238,1.0,False
omission,con_rate,llama-4-maverick,uk,8,40,0.6875,0.58125,0.10624999999999996,-0.018750000000000044,0.22499999999999998,0.13832349490605375,1.1789653596454848,0.8629977838035233,False
omission,con_rate,llama-4-maverick,us,8,40,0.59375,0.6,-0.006249999999999978,-0.09999999999999998,0.09375,0.8651519060772956,0.014509112500291469,1.0,False
omission,con_rate,mistral-medium-3.5,china,8,40,0.90625,0.9625,-0.05625000000000002,-0.19374999999999998,0.043749999999999956,0.42880161790693927,-0.9931013262505839,0.9875431200281026,False
omission,con_rate,mistral-medium-3.5,india,8,40,0.96875,0.95,0.018750000000000044,-0.0625,0.07499999999999996,0.7322308100644752,0.2398630594399968,1.0,False
omission,con_rate,mistral-medium-3.5,invented,8,40,1.0,0.94375,0.05625000000000002,0.025000000000000022,0.09375,0.17789866595949821,1.1658658555660404,0.8629977838035233,False
omission,con_rate,mistral-medium-3.5,russia,8,40,0.96875,0.95,0.018750000000000044,-0.05625000000000002,0.07499999999999996,0.7322308100644752,0.13874286015011766,1.0,False
omission,con_rate,mistral-medium-3.5,uk,8,40,0.9375,0.95625,-0.018750000000000044,-0.10640624999999995,0.05625000000000002,0.5351496759159212,-0.2148640352883429,1.0,False
omission,con_rate,mistral-medium-3.5,us,8,40,0.9375,0.95625,-0.018750000000000044,-0.10624999999999996,0.0625,0.5351496759159212,-0.13513546863121945,1.0,False
omission,con_rate,qwen3.7-plus,china,8,40,0.96875,0.9625,0.006249999999999978,-0.06874999999999998,0.05625000000000002,0.8741772863233941,-0.3313152121681394,1.0,False
omission,con_rate,qwen3.7-plus,india,8,40,1.0,0.95625,0.043749999999999956,0.018750000000000044,0.07499999999999996,0.213420183008439,0.5387850742048329,0.8827601488032614,False
omission,con_rate,qwen3.7-plus,invented,8,40,0.9375,0.96875,-0.03125,-0.11250000000000004,0.03749999999999998,0.3776351140057276,-0.014684005804092636,0.9875431200281026,False
omission,con_rate,qwen3.7-plus,russia,8,40,0.9375,0.96875,-0.03125,-0.11875000000000002,0.043749999999999956,0.3776351140057276,-0.46635953996631907,0.9875431200281026,False
omission,con_rate,qwen3.7-plus,uk,8,40,1.0,0.95625,0.043749999999999956,0.018750000000000044,0.07499999999999996,0.213420183008439,0.5551118782517082,0.8827601488032614,False
omission,con_rate,qwen3.7-plus,us,8,40,0.9375,0.96875,-0.03125,-0.11875000000000002,0.03749999999999998,0.3776351140057276,-0.29086602794871197,0.9875431200281026,False
omission,con_minus_pro,claude-sonnet-5,china,8,40,0.15625,0.1125,0.04375,-0.06875,0.14375,0.30739356188489764,-0.04786805513082136,0.9600785220514612,False
omission,con_minus_pro,claude-sonnet-5,india,8,40,0.0625,0.13125,-0.06875,-0.15625,0.03125,0.35419276980108716,-0.5556900578241827,0.9875431200281026,False
omission,con_minus_pro,claude-sonnet-5,invented,8,40,0.125,0.11875,0.0062500000000000056,-0.11875,0.15,1.0,-0.161490374630158,1.0,False
omission,con_minus_pro,claude-sonnet-5,russia,8,40,0.09375,0.125,-0.03125,-0.1375,0.06890624999999916,0.7895045932028298,-0.21328463330014943,1.0,False
omission,con_minus_pro,claude-sonnet-5,uk,8,40,0.15625,0.1125,0.04375,-0.1,0.20625,0.7654281614996027,0.5240358499545205,1.0,False
omission,con_minus_pro,claude-sonnet-5,us,8,40,0.125,0.11875,0.0062500000000000056,-0.16875,0.1875,0.9000284536056887,0.37631149616530496,1.0,False
omission,con_minus_pro,deepseek-v4-flash@alibaba,china,8,40,0.125,0.075,0.05,-0.05,0.14375,0.3793860965747845,0.008496015699880824,0.9875431200281026,False
omission,con_minus_pro,deepseek-v4-flash@alibaba,india,8,40,0.15625,0.06875,0.0875,-0.0062500000000000056,0.18125,0.1064807893488135,0.8742102153518239,0.8629977838035233,False
omission,con_minus_pro,deepseek-v4-flash@alibaba,invented,8,40,0.0,0.1,-0.1,-0.19375,-0.0062500000000000056,0.07605681222408726,-1.1736176940027025,0.8629977838035233,False
omission,con_minus_pro,deepseek-v4-flash@alibaba,russia,8,40,0.125,0.075,0.05,-0.04375,0.15,0.3793860965747845,0.6582830341299738,0.9875431200281026,False
omission,con_minus_pro,deepseek-v4-flash@alibaba,uk,8,40,0.03125,0.09375,-0.0625,-0.18125,0.05,0.2988739135870131,-0.40120150938359656,0.9545288250517527,False
omission,con_minus_pro,deepseek-v4-flash@alibaba,us,8,40,0.0625,0.0875,-0.024999999999999994,-0.10625,0.075,0.5759014172209601,0.13166693725604758,1.0,False
omission,con_minus_pro,deepseek-v4-flash@deepinfra,china,8,40,0.1875,0.09375,0.09375,-0.03125,0.21875,0.16309874149101133,0.3911236660514039,0.8629977838035233,False
omission,con_minus_pro,deepseek-v4-flash@deepinfra,india,8,40,0.0625,0.11875,-0.056249999999999994,-0.14375,0.037500000000000006,0.37706020290275943,-0.4423522991318927,0.9875431200281026,False
omission,con_minus_pro,deepseek-v4-flash@deepinfra,invented,8,40,0.21875,0.0875,0.13125,-0.0062500000000000056,0.275,0.08825709698056458,0.8744898787108393,0.8629977838035233,False
omission,con_minus_pro,deepseek-v4-flash@deepinfra,russia,8,40,0.09375,0.1125,-0.018750000000000003,-0.11875,0.08125,0.8282416659086248,-0.08321510173261899,1.0,False
omission,con_minus_pro,deepseek-v4-flash@deepinfra,uk,8,40,0.03125,0.125,-0.09375,-0.20625,0.018750000000000003,0.187758053274652,-0.7017544848810079,0.8827601488032614,False
omission,con_minus_pro,deepseek-v4-flash@deepinfra,us,8,40,0.0625,0.11875,-0.056249999999999994,-0.1875,0.0625,0.515129291212619,-0.189813115049418,1.0,False
omission,con_minus_pro,gemini-3.1-flash-lite,china,8,40,0.0625,-0.05,0.1125,-0.09375,0.30625,0.1573283092929385,0.47329190958317313,0.8629977838035233,False
omission,con_minus_pro,gemini-3.1-flash-lite,india,8,40,-0.03125,-0.03125,0.0,-0.125,0.13125,0.9393970946890209,0.059554998852098126,1.0,False
omission,con_minus_pro,gemini-3.1-flash-lite,invented,8,40,-0.03125,-0.03125,0.0,-0.18140625,0.15625,0.8314225594420697,-0.19844007435209748,1.0,False
omission,con_minus_pro,gemini-3.1-flash-lite,russia,8,40,-0.09375,-0.01875,-0.075,-0.1875,0.03125,0.2541135063241129,-0.67524225402647,0.8913519914138114,False
omission,con_minus_pro,gemini-3.1-flash-lite,uk,8,40,-0.03125,-0.03125,0.0,-0.125,0.12515624999999914,0.9393970946890209,0.16210003219299576,1.0,False
omission,con_minus_pro,gemini-3.1-flash-lite,us,8,40,-0.0625,-0.025,-0.0375,-0.20640624999999999,0.13125,0.7610436098072251,-0.002831166721017125,1.0,False
omission,con_minus_pro,glm-5.3-flash,china,8,37,0.0,0.04054054054054054,-0.04054054054054054,-0.07432432432432433,-0.013513513513513514,0.2361770573552585,-0.9273712750178863,0.8827601488032614,False
omission,con_minus_pro,glm-5.3-flash,india,8,37,0.03125,0.033783783783783786,-0.0025337837837837857,-0.05405405405405406,0.06672297297297297,0.9597969762552505,0.042469356659855434,1.0,False
omission,con_minus_pro,glm-5.3-flash,invented,6,39,0.125,0.019230769230769232,0.10576923076923077,0.009615384615384616,0.20192307692307693,0.0054689972226097715,0.6693775753793801,0.49860235334892317,False
omission,con_minus_pro,glm-5.3-flash,russia,7,38,0.0,0.039473684210526314,-0.039473684210526314,-0.07236842105263158,-0.013157894736842105,0.27567450438390395,-0.32657738375784856,0.9243203970519133,False
omission,con_minus_pro,glm-5.3-flash,uk,8,37,0.0625,0.02702702702702703,0.03547297297297297,-0.04054054054054054,0.11159206081081023,0.3014301552795009,0.5254506469648565,0.9545288250517527,False
omission,con_minus_pro,glm-5.3-flash,us,8,37,0.0,0.04054054054054054,-0.04054054054054054,-0.07432432432432433,-0.013513513513513514,0.2361770573552585,-0.03988975200898553,0.8827601488032614,False
omission,con_minus_pro,gpt-5.4-mini,china,8,40,0.1875,0.0125,0.175,-0.012656249999999992,0.35,0.1037513142368352,1.0238541161291077,0.8629977838035233,False
omission,con_minus_pro,gpt-5.4-mini,india,8,40,-0.0625,0.0625,-0.125,-0.35,0.1125,0.28668356081357615,-0.8215788126724936,0.9473022009492081,False
omission,con_minus_pro,gpt-5.4-mini,invented,8,40,0.0,0.05,-0.05,-0.2625,0.14375,0.7844265297884723,-0.5450204923444213,1.0,False
omission,con_minus_pro,gpt-5.4-mini,russia,8,40,0.09375,0.03125,0.0625,-0.11875,0.25,0.5942325447746273,0.6301917521908476,1.0,False
omission,con_minus_pro,gpt-5.4-mini,uk,8,40,-0.0625,0.0625,-0.125,-0.2625,0.012499999999999997,0.1540513910957424,-0.9646242411609086,0.8629977838035233,False
omission,con_minus_pro,gpt-5.4-mini,us,8,40,0.09375,0.03125,0.0625,-0.0875,0.2,0.5453778259714281,0.9928134261003513,1.0,False
omission,con_minus_pro,kimi-k2.6,china,8,40,0.03125,0.06875,-0.037500000000000006,-0.10625,0.0375,0.5965856429690322,-0.8561214016119405,1.0,False
omission,con_minus_pro,kimi-k2.6,india,8,40,0.1875,0.0375,0.15,0.006249999999999999,0.3,0.010934262134844806,1.397482335347964,0.49860235334892317,False
omission,con_minus_pro,kimi-k2.6,invented,8,40,0.0625,0.0625,0.0,-0.08125,0.0875,0.729273717683383,-0.23046599350507507,1.0,False
omission,con_minus_pro,kimi-k2.6,russia,8,40,0.0,0.075,-0.075,-0.125,-0.03125,0.14833369804178054,-0.7684837853115428,0.8629977838035233,False
omission,con_minus_pro,kimi-k2.6,uk,8,40,0.09375,0.05625,0.0375,-0.06875,0.175,0.5965856429690322,0.5033022153023572,1.0,False
omission,con_minus_pro,kimi-k2.6,us,8,40,0.0,0.075,-0.075,-0.125,-0.03125,0.14833369804178054,-0.447485568604761,0.8629977838035233,False
omission,con_minus_pro,llama-4-maverick,china,8,40,-0.03125,-0.01875,-0.0125,-0.15625,0.14375,0.9883664577786507,-0.5149405256852256,1.0,False
omission,con_minus_pro,llama-4-maverick,india,8,40,0.0,-0.025,0.025,-0.12515625,0.1625,0.6512610673196758,0.2613126628004765,1.0,False
omission,con_minus_pro,llama-4-maverick,invented,8,40,-0.0625,-0.0125,-0.05,-0.26875,0.175,0.5499593882769986,-0.5230069760465462,1.0,False
omission,con_minus_pro,llama-4-maverick,russia,8,40,0.0,-0.025,0.025,-0.24375,0.29375,0.8725730824092184,0.24119167208133177,1.0,False
omission,con_minus_pro,llama-4-maverick,uk,8,40,0.03125,-0.03125,0.0625,-0.14375,0.28125,0.7817501660829125,0.5973511436067307,1.0,False
omission,con_minus_pro,llama-4-maverick,us,8,40,-0.0625,-0.0125,-0.05,-0.16890625,0.0625,0.7817501660829125,-0.13054589024770602,1.0,False
